analysis_id,stage,cohort,population,N,endpoint,predictor,analysis_type,beta,effect_measure,effect,ci_low,ci_high,ci_type,p,robust_p,adjusted_p,fdr,r_squared,spearman_rho,events,status,interpretation,primary_secondary,supports_main_claim,limitation,source_output,source_row,robust_ci_low,robust_ci_high,robust_adjusted_p,omitted_gene,AUC,seed,iterations,percentile,tested_dependencies
E0052,2.0,TCGA,clinically defined TNBC,103,HRD_total,candidate_mean_z,Candidate beyond canonical PALB2,15.059959838812846,OLS beta per signature unit,15.059959838812846,6.366226020747455,23.75369365687824,conventional 95% CI,0.0008589687880649,0.0015409921707771,,0.0013958242806054,0.1463864374360479,0.3538653107356274,,estimated,Association detected; scope limited to this model.,secondary/exploratory,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,5,5.884660463841236,24.235259213784456,,,,,,,
E0053,2.0,TCGA,clinically defined TNBC,103,HRD_total,RAD51_expr_z,Canonical single gene,4.449235943663584,OLS beta per signature unit,4.449235943663584,-0.2461224492890092,9.144594336616178,conventional 95% CI,0.0630246922319754,0.094371165821714,,0.0910356665572978,0.0338020980792979,0.1318981984350426,,estimated,No statistical support at the recorded threshold; not proof of no effect.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,6,-0.777466069220937,9.675937956548106,,,,,,,
E0054,2.0,TCGA,clinically defined TNBC,103,HRD_total,candidate_mean_z,Candidate beyond canonical RAD51,15.184470552469763,OLS beta per signature unit,15.184470552469763,7.447621059354873,22.921320045584658,conventional 95% CI,0.0001783031132266,0.000478368692643,,0.0004635880943892,0.1610060759122686,0.3538653107356274,,estimated,Association detected; scope limited to this model.,secondary/exploratory,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,7,6.842515245253523,23.526425859686007,,,,,,,
E0055,2.0,TCGA,clinically defined TNBC,103,HRD_total,RAD51B_expr_z,Canonical single gene,1.7493725736401862,OLS beta per signature unit,1.7493725736401862,-2.587281227119524,6.086026374399896,conventional 95% CI,0.4254605611877139,0.502759601392325,,0.4609156079533567,0.0063002025075841,0.117797637241358,,estimated,No statistical support at the recorded threshold; not proof of no effect.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,8,-3.41039966370536,6.909144810985732,,,,,,,
E0056,2.0,TCGA,clinically defined TNBC,103,HRD_total,candidate_mean_z,Candidate beyond canonical RAD51B,15.944615084021596,OLS beta per signature unit,15.944615084021596,8.076551369213753,23.81267879882944,conventional 95% CI,0.0001127669438721,0.0004556488663791,,0.0003664925675846,0.1445755800942523,0.3538653107356274,,estimated,Association detected; scope limited to this model.,secondary/exploratory,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,9,7.219504590225085,24.66972557781811,,,,,,,
E0057,2.0,TCGA,clinically defined TNBC,103,HRD_total,RAD51C_expr_z,Canonical single gene,-1.8077037847721855,OLS beta per signature unit,-1.8077037847721855,-6.124901505979595,2.5094939364352227,conventional 95% CI,0.4081413647715451,0.3902759548934567,,0.4609156079533567,0.0067848178624591,-0.0045152556685659,,estimated,No statistical support at the recorded threshold; not proof of no effect.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,10,-5.963799715141697,2.348392145597325,,,,,,,
E0058,2.0,TCGA,clinically defined TNBC,103,HRD_total,candidate_mean_z,Candidate beyond canonical RAD51C,17.05317391087153,OLS beta per signature unit,17.05317391087153,9.31996700942532,24.786380812317734,conventional 95% CI,2.9846346572777247e-05,7.752942264041675e-05,,0.0001785531147791,0.1663523656697632,0.3538653107356274,,estimated,Association detected; scope limited to this model.,secondary/exploratory,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,11,8.845904407487975,25.26044341425508,,,,,,,
E0059,2.0,TCGA,clinically defined TNBC,103,HRD_total,RAD51D_expr_z,Canonical single gene,4.535302281571312,OLS beta per signature unit,4.535302281571312,0.2082515422490036,8.86235302089362,conventional 95% CI,0.0401320051393132,0.0389764722574662,,0.067054254862458,0.041045965856951,0.2556173023561015,,estimated,No statistical support at the recorded threshold; not proof of no effect.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,12,0.2340371716720906,8.836567391470533,,,,,,,
E0060,2.0,TCGA,clinically defined TNBC,103,HRD_total,candidate_mean_z,Candidate beyond canonical RAD51D,15.315893748338766,OLS beta per signature unit,15.315893748338766,6.625876637538894,24.00591085913864,conventional 95% CI,0.0007041637937199,0.0007958287398541,,0.0013322863671135,0.1455216784269607,0.3538653107356274,,estimated,Association detected; scope limited to this model.,secondary/exploratory,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,13,6.533434233890219,24.098353262787317,,,,,,,
E0061,2.0,TCGA,clinically defined TNBC,103,HRD_total,BRIP1_expr_z,Canonical single gene,8.00069948132952,OLS beta per signature unit,8.00069948132952,3.574104301512233,12.427294661146806,conventional 95% CI,0.0005203119774259,0.0004729428073862,,0.0067640557065375,0.1129090235770329,0.3207259707739993,,estimated,Association detected; scope limited to this model.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,14,3.608447980445052,12.392950982213986,,,,,,,
E0062,2.0,TCGA,clinically defined TNBC,103,HRD_total,candidate_mean_z,Candidate beyond canonical BRIP1,12.079872836020511,OLS beta per signature unit,12.079872836020511,3.5976643920557034,20.56208127998532,conventional 95% CI,0.0057008891328733,0.0100820569689081,,0.0057008891328733,0.1784917740393155,0.3538653107356274,,estimated,Association detected; scope limited to this model.,secondary/exploratory,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,15,2.9426514084835933,21.217094263557435,,,,,,,
E0063,2.0,TCGA,clinically defined TNBC,103,HRD_total,ATM_expr_z,Canonical single gene,1.366359987610632,OLS beta per signature unit,1.366359987610632,-3.1240271995246824,5.856747174745946,conventional 95% CI,0.5474491335892074,0.5541623831014013,,0.5474491335892074,0.003594537171459,0.0344631557963292,,estimated,No statistical support at the recorded threshold; not proof of no effect.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,16,-3.200472638332904,5.933192613554168,,,,,,,
E0064,2.0,TCGA,clinically defined TNBC,103,HRD_total,candidate_mean_z,Candidate beyond canonical ATM,18.424616450444944,OLS beta per signature unit,18.424616450444944,9.90522036033233,26.94401254055756,conventional 95% CI,4.120456494902607e-05,8.903205979287928e-05,,0.0001785531147791,0.1585113098261807,0.3538653107356274,,estimated,Association detected; scope limited to this model.,secondary/exploratory,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,17,9.476104271050872,27.373128629839016,,,,,,,
E0065,2.0,TCGA,clinically defined TNBC,103,HRD_total,CHEK2_expr_z,Canonical single gene,7.126354786217883,OLS beta per signature unit,7.126354786217883,2.868250142304218,11.384459430131548,conventional 95% CI,0.0012533424184493,0.0010311534350351,,0.0081467257199205,0.0983928937607263,0.2702726577377729,,estimated,Association detected; scope limited to this model.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,18,2.943987690398088,11.308721882037675,,,,,,,
E0066,2.0,TCGA,clinically defined TNBC,103,HRD_total,candidate_mean_z,Candidate beyond canonical CHEK2,13.000299343004066,OLS beta per signature unit,13.000299343004066,4.95944433086429,21.04115435514384,conventional 95% CI,0.0017981552865812,0.0025109832073234,,0.0021250926114141,0.1825049483069099,0.3538653107356274,,estimated,Association detected; scope limited to this model.,secondary/exploratory,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,19,4.681249229139956,21.31934945686817,,,,,,,
E0067,2.0,TCGA,clinically defined TNBC,103,HRD_total,STAG2_expr_z,Canonical single gene,5.564225518170387,OLS beta per signature unit,5.564225518170387,1.2971098392393898,9.831341197101384,conventional 95% CI,0.0111134125348502,0.0157413419963677,,0.0288948725906107,0.0621335009742345,0.2220495074770183,,estimated,Association detected; scope limited to this model.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,20,1.0706100808990549,10.05784095544172,,,,,,,
E0068,2.0,TCGA,clinically defined TNBC,103,HRD_total,candidate_mean_z,Candidate beyond canonical STAG2,14.139433606945987,OLS beta per signature unit,14.139433606945987,5.540132240814373,22.738734973077605,conventional 95% CI,0.0015130772621854,0.0037826459155792,,0.0021250926114141,0.1523385762290318,0.3538653107356274,,estimated,Association detected; scope limited to this model.,secondary/exploratory,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,21,4.678894390977488,23.599972822914488,,,,,,,
E0069,2.0,TCGA,clinically defined TNBC,103,HRD_total,RAD21_expr_z,Canonical single gene,5.68025981411588,OLS beta per signature unit,5.68025981411588,1.3439478747197269,10.016571753512032,conventional 95% CI,0.0107619886659613,0.0180874305563129,,0.0288948725906107,0.0626662641131751,0.2089212093652512,,estimated,Association detected; scope limited to this model.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,22,0.9910281637483012,10.36949146448346,,,,,,,
E0070,2.0,TCGA,clinically defined TNBC,103,HRD_total,candidate_mean_z,Candidate beyond canonical RAD21,14.958407921473093,OLS beta per signature unit,14.958407921473093,5.439693026475773,24.477122816470413,conventional 95% CI,0.002380007810103,0.0024713482446829,,0.0025783417942783,0.1457071101248583,0.3538653107356274,,estimated,Association detected; scope limited to this model.,secondary/exploratory,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,23,5.40226972089139,24.5145461220548,,,,,,,
E0071,2.0,TCGA,clinically defined TNBC,103,HRD_total,SMC1A_expr_z,Canonical single gene,4.5833036685388695,OLS beta per signature unit,4.5833036685388695,0.1852496523787996,8.981357684698938,conventional 95% CI,0.0412641568384357,0.0470902882064613,,0.067054254862458,0.0405958758702216,0.2148536620684765,,estimated,No statistical support at the recorded threshold; not proof of no effect.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,24,0.0600574864516296,9.10654985062611,,,,,,,
E0072,2.0,TCGA,clinically defined TNBC,103,HRD_total,candidate_mean_z,Candidate beyond canonical SMC1A,15.593365534650015,OLS beta per signature unit,15.593365534650015,6.731778506009034,24.454952563290995,conventional 95% CI,0.0007173849669073,0.0008097350981031,,0.0013322863671135,0.1448236051578192,0.3538653107356274,,estimated,Association detected; scope limited to this model.,secondary/exploratory,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,25,6.638258014444455,24.548473054855577,,,,,,,
E0073,2.0,TCGA,clinically defined TNBC,103,HRD_total,leave_one_out_score,Leave one gene out,13.473557834029904,OLS beta per signature unit,13.473557834029904,5.995529593105683,20.951586074954125,conventional 95% CI,0.0005405260324355,0.0017102799116247,,,0.1122818746549754,0.3349034341323553,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/leave_one_gene_out.csv,0,5.1797843121917335,21.767331355868077,,HORMAD1,,,,,
E0074,2.0,TCGA,clinically defined TNBC,103,HRD_total,leave_one_out_score,Leave one gene out,15.200002341531436,OLS beta per signature unit,15.200002341531436,7.989910705357457,22.41009397770541,conventional 95% CI,6.164967672019563e-05,0.0001200971459692,,,0.1476020314449631,0.3537389714650957,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/leave_one_gene_out.csv,1,7.664895019261687,22.735109663801182,,HORMAD2,,,,,
E0075,2.0,TCGA,clinically defined TNBC,103,HRD_total,leave_one_out_score,Leave one gene out,17.063158148735102,OLS beta per signature unit,17.063158148735102,9.389713455850556,24.73660284161965,conventional 95% CI,2.5755892160656305e-05,4.912851193860936e-05,,,0.1615351833491428,0.3716187247512053,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/leave_one_gene_out.csv,2,9.084367850876031,25.041948446594173,,STAG3,,,,,
E0076,2.0,TCGA,clinically defined TNBC,103,HRD_total,leave_one_out_score,Leave one gene out,14.67247820598024,OLS beta per signature unit,14.67247820598024,7.45772701172623,21.88722940023425,conventional 95% CI,0.0001065918083499,0.0004476860585492,,,0.1387788001585918,0.3604349528032731,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/leave_one_gene_out.csv,3,6.653159901921454,22.691796510039023,,REC8,,,,,
E0077,2.0,TCGA,clinically defined TNBC,103,HRD_total,leave_one_out_score,Leave one gene out,15.2424907164406,OLS beta per signature unit,15.2424907164406,7.5507999818867075,22.93418145099449,conventional 95% CI,0.0001550741449068,0.0006393196674332,,,0.1327028784779939,0.3498663981727125,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/leave_one_gene_out.csv,4,6.66323719153921,23.82174424134199,,SMC1B,,,,,
